iter,tensor,layer,mean,rms,max,min
43200,linear_qkv,13,1.03103,1.03203,1.20312,0.330078
43200,linear_qkv,14,0.990268,0.991183,1.11719,0.414062
43200,linear_qkv,15,1.11138,1.11238,1.28125,0.492188
43200,linear_qkv,16,1.09448,1.09521,1.25,0.589844
43200,linear_qkv,17,1.24816,1.24891,1.42188,0.734375
43200,linear_qkv,18,1.19097,1.19201,1.38281,0.585938
43200,linear_qkv,19,1.29669,1.29753,1.46875,0.703125
43200,linear_qkv,20,1.16261,1.16339,1.30469,0.632812
43200,linear_qkv,21,1.14318,1.14379,1.41406,0.6875
43200,linear_qkv,22,1.39387,1.39465,1.54688,0.710938
43200,linear_qkv,23,1.38066,1.38133,1.55469,0.722656
43200,linear_qkv,24,1.33775,1.33843,1.5,0.699219
43200,linear_qkv,25,1.24736,1.24823,1.39062,0.527344
43200,linear_qkv,26,1.19245,1.19341,1.41406,0.462891
43200,linear_qkv,27,1.42038,1.42151,1.70312,0.5625
43200,linear_qkv,28,1.29853,1.30007,1.46094,0.455078
43200,linear_qkv,29,1.33055,1.33185,1.53906,0.480469
43200,linear_qkv,30,1.46206,1.46353,1.65625,0.490234
43200,linear_qkv,31,1.14468,1.14578,1.28906,0.378906
43200,linear_qkv,32,1.25254,1.2537,1.40625,0.423828
43200,linear_qkv,33,1.24836,1.25011,1.44531,0.363281
43200,linear_qkv,34,1.4016,1.40344,1.60938,0.433594
43200,linear_qkv,35,1.30828,1.30971,1.5,0.363281
43200,linear_qkv,36,1.13638,1.13786,1.29688,0.351562
43200,linear_qkv,37,0.858581,0.859587,1,0.24707
43200,linear_qkv,38,1.09227,1.09314,1.24219,0.382812
43200,linear_qkv,39,0.905463,0.906476,1.05469,0.341797
43200,linear_qkv,40,0.995443,0.996678,1.14844,0.292969
43200,linear_qkv,41,0.946094,0.94731,1.08594,0.28125
43200,linear_qkv,42,0.880353,0.881623,1.03906,0.273438
43200,linear_qkv,43,0.915989,0.917234,1.04688,0.333984
43200,linear_qkv,44,0.968257,0.969644,1.14062,0.306641
43200,linear_qkv,45,1.06689,1.06823,1.21875,0.357422
43200,linear_qkv,46,1.11679,1.11813,1.26562,0.388672
43200,linear_qkv,47,1.00269,1.00393,1.14844,0.474609
43200,linear_qkv,48,1.22977,1.23137,1.40625,0.462891
43200,linear_qkv,49,1.18501,1.18663,1.36719,0.464844
43200,linear_qkv,50,1.10934,1.11066,1.25781,0.458984
43200,linear_qkv,51,1.21249,1.21459,1.35938,0.462891
43200,linear_qkv,52,1.17361,1.17508,1.30469,0.5
43200,linear_qkv,53,1.31698,1.31969,1.47656,0.400391
43200,linear_qkv,54,1.22142,1.22389,1.40625,0.408203
43200,linear_qkv,55,1.29852,1.30059,1.5,0.605469
43200,linear_qkv,56,1.31672,1.31917,1.50781,0.523438
43200,linear_qkv,57,1.2631,1.26619,1.47656,0.341797
43200,linear_qkv,58,1.3064,1.30888,1.50781,0.498047
43200,linear_qkv,59,1.20496,1.20763,1.375,0.349609
43200,linear_qkv,60,1.1047,1.1066,1.26562,0.503906
43200,linear_qkv,61,1.09558,1.09738,1.32812,0.542969
43200,linear_qkv,62,1.01959,1.02019,1.14844,0.652344
43200,linear_qkv,63,0.974358,0.974756,1.10156,0.789062
43200,linear_fc1,0,0.561915,0.565127,0.75,0.0449219
43200,linear_fc1,1,0.895809,0.898699,1.02344,0.0241699
43200,linear_fc1,2,0.920365,0.922074,1.02344,0.0227051
43200,linear_fc1,3,0.871732,0.873002,0.953125,0.0351562
43200,linear_fc1,4,0.835915,0.836971,0.953125,0.0178223
43200,linear_fc1,5,0.745489,0.746264,1.28906,0.00799561
43200,linear_fc1,6,0.682214,0.682967,0.933594,0.0151367
43200,linear_fc1,7,0.653737,0.654525,0.894531,0.0275879
43200,linear_fc1,8,0.659651,0.66041,0.839844,0.0218506
43200,linear_fc1,9,0.668511,0.669249,0.785156,0.0201416
43200,linear_fc1,10,0.657072,0.657788,0.738281,0.0283203
43200,linear_fc1,11,0.655704,0.656368,0.730469,0.020874
43200,linear_fc1,12,0.659981,0.66063,0.742188,0.0267334
43200,linear_fc1,13,0.660482,0.661092,0.734375,0.0280762
43200,linear_fc1,14,0.647424,0.64799,0.714844,0.0305176
43200,linear_fc1,15,0.639526,0.640036,0.714844,0.0437012
43200,linear_fc1,16,0.617495,0.617947,0.6875,0.0461426
43200,linear_fc1,17,0.594841,0.595255,0.660156,0.0878906
43200,linear_fc1,18,0.587974,0.588372,0.65625,0.0629883
43200,linear_fc1,19,0.590433,0.590812,0.660156,0.0524902
43200,linear_fc1,20,0.600757,0.601116,0.695312,0.0732422
43200,linear_fc1,21,0.600629,0.600993,0.675781,0.0810547
43200,linear_fc1,22,0.598857,0.599265,0.667969,0.0476074
43200,linear_fc1,23,0.604156,0.604549,0.664062,0.0576172
43200,linear_fc1,24,0.615133,0.615551,0.683594,0.043457
43200,linear_fc1,25,0.63722,0.637662,0.691406,0.0385742
43200,linear_fc1,26,0.652394,0.652847,0.71875,0.03125
43200,linear_fc1,27,0.6718,0.672286,0.730469,0.0358887
43200,linear_fc1,28,0.689089,0.689588,0.75,0.0202637
43200,linear_fc1,29,0.705298,0.705806,0.777344,0.00866699
43200,linear_fc1,30,0.727008,0.727489,0.796875,0.0388184
43200,linear_fc1,31,0.747675,0.748185,0.804688,0.0235596
43200,linear_fc1,32,0.762212,0.762741,0.808594,0.00994873
43200,linear_fc1,33,0.779985,0.780545,0.835938,0.00866699
43200,linear_fc1,34,0.802524,0.803102,0.855469,0.00454712
43200,linear_fc1,35,0.829599,0.830214,0.882812,0.00445557
43200,linear_fc1,36,0.854098,0.854747,0.90625,0.00585938
43200,linear_fc1,37,0.873031,0.873737,0.929688,0.00191498
43200,linear_fc1,38,0.889252,0.890011,0.945312,0.00424194
43200,linear_fc1,39,0.90185,0.902678,0.957031,0.00311279
43200,linear_fc1,40,0.91398,0.914869,0.972656,0.00325012
43200,linear_fc1,41,0.925359,0.926303,1,0.00524902
43200,linear_fc1,42,0.935918,0.936929,0.996094,0.00537109
43200,linear_fc1,43,0.944608,0.945656,1,0.00653076
43200,linear_fc1,44,0.95074,0.951876,1.02344,0.00531006
43200,linear_fc1,45,0.957386,0.958574,1.03125,0.00512695
43200,linear_fc1,46,0.964171,0.965429,1.04688,0.00854492
43200,linear_fc1,47,0.970436,0.971739,1.0625,0.0115967
43200,linear_fc1,48,0.974606,0.976007,1.07031,0.00534058
43200,linear_fc1,49,0.983852,0.985299,1.09375,0.0275879
43200,linear_fc1,50,0.988094,0.989589,1.09375,0.0216064
43200,linear_fc1,51,0.993187,0.994746,1.13281,0.0419922
43200,linear_fc1,52,0.995115,0.996684,1.13281,0.0541992
43200,linear_fc1,53,1.00068,1.00218,1.16406,0.0908203
43200,linear_fc1,54,1.00707,1.00857,1.21094,0.135742
43200,linear_fc1,55,1.00471,1.00621,1.27344,0.111816
43200,linear_fc1,56,1.00518,1.00662,1.35938,0.130859
43200,linear_fc1,57,1.01365,1.01509,1.42188,0.225586
43200,linear_fc1,58,1.01402,1.01541,1.47656,0.269531
43200,linear_fc1,59,1.01225,1.01368,1.53125,0.359375
43200,linear_fc1,60,1.02234,1.02384,1.59375,0.369141
43200,linear_fc1,61,1.05175,1.05313,1.63281,0.423828
43200,linear_fc1,62,1.08724,1.08815,1.55469,0.582031
43200,linear_fc1,63,1.14642,1.14759,1.53125,0.796875
43200,q_layernorm,0,1.11888,1.1555,1.6875,0.294922
43200,q_layernorm,1,1.51422,1.52024,1.9375,1.16406
43200,q_layernorm,2,1.48169,1.49144,1.80469,1.03125
43200,q_layernorm,3,1.58759,1.60015,1.89844,1.125
43200,q_layernorm,4,1.50641,1.51536,1.8125,1.07031
43200,q_layernorm,5,1.47058,1.47977,1.75781,0.953125
43200,q_layernorm,6,1.73102,1.74844,2.10938,0.960938
43200,q_layernorm,7,1.61211,1.65267,2.03125,0.0751953
43200,q_layernorm,8,1.58583,1.60875,1.84375,0.330078
43200,q_layernorm,9,1.55818,1.58237,1.92969,0.121094
43200,q_layernorm,10,1.60901,1.62069,1.91406,0.882812
43200,q_layernorm,11,1.62173,1.64226,1.91406,0.589844
43200,q_layernorm,12,1.56711,1.57839,2.14062,0.894531
43200,q_layernorm,13,1.51608,1.53865,1.79688,0.0510254
43200,q_layernorm,14,1.46573,1.48473,1.90625,0.574219
43200,q_layernorm,15,1.6015,1.61679,1.94531,0.484375
43200,q_layernorm,16,1.44296,1.456,1.89062,0.765625
43200,q_layernorm,17,1.63544,1.65184,2,1.01562
43200,q_layernorm,18,1.59913,1.63821,1.96094,0.21875
43200,q_layernorm,19,1.67645,1.70962,2.01562,0.198242
43200,q_layernorm,20,1.53906,1.57472,1.94531,0.050293
43200,q_layernorm,21,1.52913,1.57835,1.96094,0.0622559
43200,q_layernorm,22,1.6199,1.68976,2.0625,0.00454712
43200,q_layernorm,23,1.59258,1.61603,1.96875,0.143555
43200,q_layernorm,24,1.57935,1.59861,1.82812,0.476562
43200,q_layernorm,25,1.51277,1.58363,1.96875,0.0473633
43200,q_layernorm,26,1.33054,1.4425,1.85156,0.0366211
43200,q_layernorm,27,1.52772,1.58994,2.03125,0.0432129
43200,q_layernorm,28,1.30231,1.41497,1.75781,0.0407715
43200,q_layernorm,29,1.38987,1.4861,1.82031,0.0283203
43200,q_layernorm,30,1.44426,1.49098,1.89062,0.0195312
43200,q_layernorm,31,1.32612,1.39954,1.71875,0.111816
43200,q_layernorm,32,1.50594,1.54555,1.85156,0.0869141
43200,q_layernorm,33,1.23092,1.36086,1.72656,0.0529785
43200,q_layernorm,34,1.33873,1.443,1.84375,0.0478516
43200,q_layernorm,35,1.50942,1.55353,1.88281,0.0712891
43200,q_layernorm,36,1.35998,1.43146,1.82031,0.103027
43200,q_layernorm,37,1.23615,1.27364,1.66406,0.554688
43200,q_layernorm,38,1.59668,1.60158,2.01562,1.21875
43200,q_layernorm,39,1.38135,1.40446,1.80469,0.710938
43200,q_layernorm,40,1.26639,1.33228,1.70312,0.316406
43200,q_layernorm,41,1.27179,1.32834,1.6875,0.445312
43200,q_layernorm,42,1.16553,1.219,1.63281,0.535156
43200,q_layernorm,43,1.23526,1.27756,1.73438,0.546875
43200,q_layernorm,44,1.17981,1.25559,1.6875,0.408203
43200,q_layernorm,45,1.20253,1.30809,1.77344,0.142578
43200,q_layernorm,46,1.27675,1.36708,1.72656,0.0727539
43200,q_layernorm,47,1.18579,1.27377,1.67969,0.224609
43200,q_layernorm,48,1.40469,1.47053,1.75,0.111816
43200,q_layernorm,49,1.24123,1.32802,1.74219,0.0432129
43200,q_layernorm,50,1.3875,1.4109,1.69531,0.375
43200,q_layernorm,51,1.396,1.44695,1.80469,0.0527344
43200,q_layernorm,52,1.45354,1.47211,1.80469,0.246094
43200,q_layernorm,53,1.34557,1.41851,1.74219,0.102539
43200,q_layernorm,54,1.26415,1.35416,1.67969,0.124023
43200,q_layernorm,55,1.48099,1.49214,1.90625,0.84375
43200,q_layernorm,56,1.49385,1.506,1.78906,0.486328
43200,q_layernorm,57,1.44328,1.47314,1.875,0.0693359
43200,q_layernorm,58,1.54877,1.55334,1.76562,1.15625
43200,q_layernorm,59,1.49451,1.50049,1.84375,1.05469
43200,q_layernorm,60,1.42908,1.43671,1.74219,1.01562
43200,q_layernorm,61,1.4238,1.43305,1.83594,0.949219
43200,q_layernorm,62,1.33313,1.33831,1.71875,1.08594
43200,q_layernorm,63,1.17593,1.17891,1.41406,0.910156
43200,k_layernorm,0,1.11364,1.15629,1.98438,0.237305
43200,k_layernorm,1,1.5025,1.50749,1.79688,1.0625
43200,k_layernorm,2,1.46899,1.48061,1.9375,1.00781
43200,k_layernorm,3,1.5683,1.5847,2,0.847656
43200,k_layernorm,4,1.48868,1.5011,1.78906,0.953125
43200,k_layernorm,5,1.46313,1.4735,1.79688,1.0625
43200,k_layernorm,6,1.70407,1.72261,2.0625,0.777344
43200,k_layernorm,7,1.57954,1.62519,2.0625,0.00643921
43200,k_layernorm,8,1.56769,1.59325,1.89062,0.214844
43200,k_layernorm,9,1.51213,1.54476,1.86719,0.137695
43200,k_layernorm,10,1.57773,1.59651,2.25,0.777344
43200,k_layernorm,11,1.58846,1.61808,1.96094,0.361328
43200,k_layernorm,12,1.54074,1.5513,1.89062,0.988281
43200,k_layernorm,13,1.49031,1.51742,2.01562,0.108887
43200,k_layernorm,14,1.43762,1.4612,1.82031,0.289062
43200,k_layernorm,15,1.57478,1.59221,1.96875,0.470703
43200,k_layernorm,16,1.42273,1.44435,2.10938,0.480469
43200,k_layernorm,17,1.61783,1.63438,1.94531,0.746094
43200,k_layernorm,18,1.56142,1.61376,2.04688,0.0407715
43200,k_layernorm,19,1.64097,1.68464,2.04688,0.0524902
43200,k_layernorm,20,1.50366,1.5469,1.95312,0.0483398
43200,k_layernorm,21,1.49439,1.55266,1.92188,0.0150146
43200,k_layernorm,22,1.59396,1.66354,2.01562,0.0235596
43200,k_layernorm,23,1.56498,1.59736,1.875,0.15625
43200,k_layernorm,24,1.5499,1.57762,1.9375,0.0145874
43200,k_layernorm,25,1.46889,1.55256,2.01562,-0.00674438
43200,k_layernorm,26,1.30222,1.42022,1.80469,0.0476074
43200,k_layernorm,27,1.47589,1.55645,2.03125,-0.00254822
43200,k_layernorm,28,1.26934,1.39279,1.79688,0.059082
43200,k_layernorm,29,1.34036,1.45235,1.79688,0.0622559
43200,k_layernorm,30,1.40191,1.46753,1.82812,0.00765991
43200,k_layernorm,31,1.29139,1.37612,1.76562,0.135742
43200,k_layernorm,32,1.45076,1.51098,1.8125,0.0380859
43200,k_layernorm,33,1.19735,1.33523,1.72656,0.103027
43200,k_layernorm,34,1.29485,1.42144,1.89062,0.0507812
43200,k_layernorm,35,1.43439,1.51045,1.91406,0.0703125
43200,k_layernorm,36,1.31177,1.40454,1.89844,0.152344
43200,k_layernorm,37,1.22736,1.2685,1.73438,0.597656
43200,k_layernorm,38,1.565,1.57656,2.07812,0.785156
43200,k_layernorm,39,1.35471,1.38957,1.86719,0.546875
43200,k_layernorm,40,1.2399,1.31471,1.75781,0.357422
43200,k_layernorm,41,1.25357,1.31499,1.74219,0.447266
43200,k_layernorm,42,1.16235,1.21758,1.71875,0.527344
43200,k_layernorm,43,1.20744,1.2678,1.82812,0.419922
43200,k_layernorm,44,1.16898,1.2479,1.78906,0.421875
43200,k_layernorm,45,1.17511,1.28873,1.78906,0.134766
43200,k_layernorm,46,1.24545,1.35249,1.90625,0.0722656
43200,k_layernorm,47,1.16709,1.25712,1.82812,0.182617
43200,k_layernorm,48,1.36026,1.44367,1.77344,0.0693359
43200,k_layernorm,49,1.2116,1.30528,1.70312,0.00312805
43200,k_layernorm,50,1.37335,1.40329,1.67969,0.275391
43200,k_layernorm,51,1.33073,1.40755,1.75,0.0581055
43200,k_layernorm,52,1.41499,1.45219,1.89844,0.162109
43200,k_layernorm,53,1.3217,1.40337,1.72656,0.0766602
43200,k_layernorm,54,1.24221,1.34244,1.71094,0.104492
43200,k_layernorm,55,1.44908,1.47154,1.92188,0.279297
43200,k_layernorm,56,1.46265,1.48561,1.84375,0.0588379
43200,k_layernorm,57,1.42875,1.46158,1.78906,0.0717773
43200,k_layernorm,58,1.52405,1.52972,1.84375,1.17188
43200,k_layernorm,59,1.47888,1.48515,1.72656,1.10156
43200,k_layernorm,60,1.39032,1.40734,1.75,0.695312
43200,k_layernorm,61,1.40189,1.41123,1.89844,0.886719
43200,k_layernorm,62,1.31799,1.32309,1.63281,1.07031
43200,k_layernorm,63,1.17377,1.17661,1.375,0.9375
43200,final_layernorm,-1,1.69559,1.70849,5.78125,1.28906
44000,linear_qkv,0,0.139513,0.148278,0.773438,0.0102539
44000,linear_qkv,1,0.470378,0.471304,0.828125,0.0917969
44000,linear_qkv,2,0.684471,0.685624,0.816406,0.0454102
44000,linear_qkv,3,0.803142,0.804139,0.988281,0.100098
44000,linear_qkv,4,0.816485,0.817471,0.957031,0.0834961
44000,linear_qkv,5,0.914474,0.915514,1.03906,0.131836
44000,linear_qkv,6,0.984278,0.98549,1.14062,0.271484
44000,linear_qkv,7,1.11958,1.12064,1.27344,0.433594
44000,linear_qkv,8,1.06486,1.06623,1.25,0.273438
44000,linear_qkv,9,0.988894,0.990108,1.22656,0.253906
44000,linear_qkv,10,1.01459,1.01566,1.32031,0.320312
44000,linear_qkv,11,1.06225,1.06358,1.28906,0.310547
44000,linear_qkv,12,1.00606,1.00691,1.28906,0.353516
44000,linear_qkv,13,1.03146,1.03248,1.21094,0.328125
44000,linear_qkv,14,0.991526,0.992449,1.125,0.414062
44000,linear_qkv,15,1.11237,1.11338,1.28125,0.492188
44000,linear_qkv,16,1.09709,1.09784,1.25781,0.59375
44000,linear_qkv,17,1.24952,1.25028,1.42969,0.738281
44000,linear_qkv,18,1.19332,1.19438,1.39844,0.589844
44000,linear_qkv,19,1.29951,1.30036,1.46875,0.703125
44000,linear_qkv,20,1.16564,1.16643,1.3125,0.632812
44000,linear_qkv,21,1.14696,1.14759,1.42188,0.6875
44000,linear_qkv,22,1.39786,1.39865,1.55469,0.707031
44000,linear_qkv,23,1.38526,1.38594,1.5625,0.722656
44000,linear_qkv,24,1.34275,1.34343,1.51562,0.699219
44000,linear_qkv,25,1.25257,1.25345,1.39844,0.527344
44000,linear_qkv,26,1.19699,1.19796,1.42969,0.460938
44000,linear_qkv,27,1.42708,1.42823,1.71094,0.558594
44000,linear_qkv,28,1.30468,1.30624,1.46875,0.449219
44000,linear_qkv,29,1.33673,1.33804,1.53906,0.480469
44000,linear_qkv,30,1.47071,1.47219,1.66406,0.484375
44000,linear_qkv,31,1.15069,1.15181,1.29688,0.371094
44000,linear_qkv,32,1.26013,1.26131,1.42188,0.417969
44000,linear_qkv,33,1.25636,1.25814,1.45312,0.357422
44000,linear_qkv,34,1.41244,1.41433,1.61719,0.427734
44000,linear_qkv,35,1.31764,1.3191,1.51562,0.359375
44000,linear_qkv,36,1.14353,1.14503,1.3125,0.345703
44000,linear_qkv,37,0.860403,0.861424,0.988281,0.242188
44000,linear_qkv,38,1.09722,1.0981,1.24219,0.378906
44000,linear_qkv,39,0.908485,0.909519,1.0625,0.337891
44000,linear_qkv,40,0.999783,1.00104,1.15625,0.291016
44000,linear_qkv,41,0.949947,0.951185,1.07812,0.279297
44000,linear_qkv,42,0.882531,0.883816,1.03906,0.267578
44000,linear_qkv,43,0.918728,0.919991,1.0625,0.332031
44000,linear_qkv,44,0.972227,0.973632,1.14844,0.304688
44000,linear_qkv,45,1.07158,1.07295,1.22656,0.355469
44000,linear_qkv,46,1.12257,1.12394,1.26562,0.386719
44000,linear_qkv,47,1.00576,1.00702,1.15625,0.474609
44000,linear_qkv,48,1.2368,1.23842,1.41406,0.460938
44000,linear_qkv,49,1.19084,1.19248,1.375,0.460938
44000,linear_qkv,50,1.11507,1.11641,1.26562,0.460938
44000,linear_qkv,51,1.2208,1.22294,1.38281,0.462891
44000,linear_qkv,52,1.18135,1.18285,1.3125,0.503906
44000,linear_qkv,53,1.32632,1.32907,1.5,0.400391
44000,linear_qkv,54,1.22894,1.23147,1.41406,0.40625
44000,linear_qkv,55,1.30614,1.30824,1.50781,0.601562
44000,linear_qkv,56,1.3257,1.32821,1.52344,0.523438
44000,linear_qkv,57,1.26971,1.27284,1.48438,0.339844
44000,linear_qkv,58,1.31353,1.31605,1.52344,0.494141
44000,linear_qkv,59,1.20936,1.21206,1.375,0.34375
44000,linear_qkv,60,1.10745,1.10937,1.27344,0.503906
44000,linear_qkv,61,1.09763,1.09945,1.32812,0.539062
44000,linear_qkv,62,1.02006,1.02067,1.15625,0.652344
44000,linear_qkv,63,0.97455,0.974954,1.10938,0.789062
44000,linear_fc1,0,0.558028,0.561234,0.742188,0.0422363
44000,linear_fc1,1,0.893481,0.896362,1.02344,0.0228271
44000,linear_fc1,2,0.919972,0.921681,1.03125,0.0220947
44000,linear_fc1,3,0.871989,0.873259,0.949219,0.0349121
44000,linear_fc1,4,0.83651,0.837566,0.960938,0.0164795
44000,linear_fc1,5,0.746321,0.7471,1.3125,0.00811768
44000,linear_fc1,6,0.683258,0.684016,0.945312,0.0147705
44000,linear_fc1,7,0.65406,0.654845,0.902344,0.0268555
44000,linear_fc1,8,0.659731,0.660492,0.847656,0.0212402
44000,linear_fc1,9,0.668303,0.669043,0.792969,0.0194092
44000,linear_fc1,10,0.656647,0.657365,0.738281,0.02771
44000,linear_fc1,11,0.65483,0.655498,0.738281,0.0202637
44000,linear_fc1,12,0.658707,0.659357,0.742188,0.0262451
44000,linear_fc1,13,0.658775,0.659387,0.730469,0.0270996
44000,linear_fc1,14,0.64567,0.646239,0.714844,0.0297852
44000,linear_fc1,15,0.637233,0.637745,0.707031,0.0424805
44000,linear_fc1,16,0.615395,0.615847,0.6875,0.0446777
44000,linear_fc1,17,0.592451,0.592864,0.65625,0.0859375
44000,linear_fc1,18,0.585536,0.585928,0.648438,0.0615234
44000,linear_fc1,19,0.587876,0.588255,0.652344,0.0517578
44000,linear_fc1,20,0.59812,0.598479,0.695312,0.0717773
44000,linear_fc1,21,0.597933,0.598296,0.675781,0.0791016
44000,linear_fc1,22,0.596151,0.596557,0.664062,0.0461426
44000,linear_fc1,23,0.601392,0.601787,0.65625,0.0563965
44000,linear_fc1,24,0.612905,0.613323,0.679688,0.0419922
44000,linear_fc1,25,0.634985,0.635427,0.6875,0.0373535
44000,linear_fc1,26,0.650477,0.650932,0.71875,0.0303955
44000,linear_fc1,27,0.670305,0.670787,0.734375,0.0351562
44000,linear_fc1,28,0.688135,0.688636,0.75,0.0195312
44000,linear_fc1,29,0.704022,0.704531,0.773438,0.00872803
44000,linear_fc1,30,0.725792,0.726274,0.789062,0.0375977
44000,linear_fc1,31,0.746593,0.747103,0.804688,0.0229492
44000,linear_fc1,32,0.761287,0.761816,0.8125,0.0101318
44000,linear_fc1,33,0.779343,0.779906,0.839844,0.00891113
44000,linear_fc1,34,0.800859,0.801438,0.851562,0.00546265
44000,linear_fc1,35,0.828105,0.828719,0.890625,0.00662231
44000,linear_fc1,36,0.852269,0.852914,0.902344,0.00540161
44000,linear_fc1,37,0.871898,0.872602,0.925781,0.0035553
44000,linear_fc1,38,0.88775,0.888512,0.945312,0.00527954
44000,linear_fc1,39,0.901104,0.90193,0.949219,0.00308228
44000,linear_fc1,40,0.912822,0.913712,0.96875,0.00299072
44000,linear_fc1,41,0.924059,0.925001,0.992188,0.00616455
44000,linear_fc1,42,0.934787,0.935797,0.996094,0.00558472
44000,linear_fc1,43,0.943667,0.944715,1.00781,0.0072937
44000,linear_fc1,44,0.949951,0.95109,1.02344,0.00518799
44000,linear_fc1,45,0.956496,0.957684,1.03125,0.00506592
44000,linear_fc1,46,0.963457,0.964713,1.04688,0.00769043
44000,linear_fc1,47,0.969867,0.971166,1.0625,0.0120239
44000,linear_fc1,48,0.974185,0.975589,1.07812,0.00637817
44000,linear_fc1,49,0.982956,0.984399,1.10156,0.0263672
44000,linear_fc1,50,0.987388,0.988881,1.09375,0.0224609
44000,linear_fc1,51,0.99293,0.994491,1.125,0.0427246
44000,linear_fc1,52,0.994964,0.996534,1.13281,0.0532227
44000,linear_fc1,53,1.00049,1.002,1.16406,0.0913086
44000,linear_fc1,54,1.00675,1.00825,1.21094,0.135742
44000,linear_fc1,55,1.00456,1.00605,1.28125,0.111328
44000,linear_fc1,56,1.00502,1.00645,1.35938,0.129883
44000,linear_fc1,57,1.01341,1.01485,1.42969,0.223633
44000,linear_fc1,58,1.01465,1.01605,1.48438,0.267578
44000,linear_fc1,59,1.01228,1.01372,1.53906,0.357422
44000,linear_fc1,60,1.02253,1.02405,1.60156,0.365234
44000,linear_fc1,61,1.05228,1.05367,1.63281,0.421875
44000,linear_fc1,62,1.08756,1.08849,1.55469,0.574219
44000,linear_fc1,63,1.15424,1.15556,1.57812,0.792969
44000,q_layernorm,0,1.12392,1.16122,1.69531,0.287109
44000,q_layernorm,1,1.51691,1.52308,1.94531,1.15625
44000,q_layernorm,2,1.48297,1.4928,1.80469,1.03125
44000,q_layernorm,3,1.58893,1.60157,1.89844,1.11719
44000,q_layernorm,4,1.50739,1.51642,1.82031,1.0625
44000,q_layernorm,5,1.47174,1.48107,1.75781,0.945312
44000,q_layernorm,6,1.73337,1.75083,2.10938,0.957031
44000,q_layernorm,7,1.61352,1.65424,2.03125,0.0727539
44000,q_layernorm,8,1.5873,1.61036,1.85156,0.328125
44000,q_layernorm,9,1.56007,1.58448,1.9375,0.113281
44000,q_layernorm,10,1.61066,1.62247,1.91406,0.875
44000,q_layernorm,11,1.6236,1.64443,1.91406,0.578125
44000,q_layernorm,12,1.57028,1.58179,2.15625,0.878906
44000,q_layernorm,13,1.51834,1.54116,1.80469,0.0437012
44000,q_layernorm,14,1.46893,1.48819,1.91406,0.554688
44000,q_layernorm,15,1.60464,1.62016,1.94531,0.46875
44000,q_layernorm,16,1.44598,1.45929,1.89844,0.753906
44000,q_layernorm,17,1.6377,1.65423,2.01562,1.01562
44000,q_layernorm,18,1.60098,1.64019,1.96875,0.208984
44000,q_layernorm,19,1.67882,1.71212,2.01562,0.197266
44000,q_layernorm,20,1.542,1.5778,1.95312,0.0507812
44000,q_layernorm,21,1.53179,1.58134,1.96875,0.0581055
44000,q_layernorm,22,1.62237,1.69224,2.07812,0.00326538
44000,q_layernorm,23,1.59487,1.61846,1.97656,0.139648
44000,q_layernorm,24,1.58218,1.6016,1.82812,0.472656
44000,q_layernorm,25,1.51453,1.58557,1.97656,0.0368652
44000,q_layernorm,26,1.33204,1.44443,1.85938,0.0461426
44000,q_layernorm,27,1.52943,1.59199,2.03125,0.0371094
44000,q_layernorm,28,1.3041,1.41702,1.75781,0.0427246
44000,q_layernorm,29,1.39061,1.48681,1.82812,0.0303955
44000,q_layernorm,30,1.44615,1.49293,1.89062,0.0128174
44000,q_layernorm,31,1.32944,1.40311,1.72656,0.106934
44000,q_layernorm,32,1.50881,1.54865,1.85938,0.0776367
44000,q_layernorm,33,1.23277,1.36331,1.72656,0.0544434
44000,q_layernorm,34,1.34075,1.44536,1.84375,0.0517578
44000,q_layernorm,35,1.51209,1.55651,1.89062,0.0583496
44000,q_layernorm,36,1.36322,1.4352,1.82812,0.0927734
44000,q_layernorm,37,1.23904,1.27668,1.67188,0.550781
44000,q_layernorm,38,1.59906,1.60401,2.01562,1.21875
44000,q_layernorm,39,1.3855,1.4087,1.8125,0.707031
44000,q_layernorm,40,1.26901,1.33537,1.71094,0.308594
44000,q_layernorm,41,1.27394,1.3313,1.70312,0.429688
44000,q_layernorm,42,1.1666,1.22055,1.64062,0.519531
44000,q_layernorm,43,1.23767,1.28032,1.73438,0.546875
44000,q_layernorm,44,1.18175,1.25841,1.6875,0.402344
44000,q_layernorm,45,1.204,1.31018,1.78125,0.134766
44000,q_layernorm,46,1.27926,1.36984,1.73438,0.0678711
44000,q_layernorm,47,1.18779,1.27633,1.6875,0.22168
44000,q_layernorm,48,1.40718,1.47344,1.75,0.0986328
44000,q_layernorm,49,1.24359,1.33064,1.74219,0.0471191
44000,q_layernorm,50,1.3896,1.41327,1.69531,0.349609
44000,q_layernorm,51,1.3989,1.45012,1.80469,0.0476074
44000,q_layernorm,52,1.45694,1.47557,1.79688,0.236328
44000,q_layernorm,53,1.34756,1.4208,1.75,0.103027
44000,q_layernorm,54,1.26609,1.35673,1.67969,0.124512
44000,q_layernorm,55,1.48303,1.49438,1.90625,0.835938
44000,q_layernorm,56,1.49727,1.50966,1.78906,0.478516
44000,q_layernorm,57,1.44586,1.47572,1.875,0.078125
44000,q_layernorm,58,1.55261,1.55722,1.77344,1.15625
44000,q_layernorm,59,1.49628,1.50231,1.85156,1.05469
44000,q_layernorm,60,1.43115,1.43885,1.75,1.01562
